,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
103,Myanmar,0.05928046,0.060449585,0.061975904,0.063433655,0.065358326,0.067143485,0.069338545,0.07143897,0.07357111,0.075655095,0.07751248,0.07989184,0.08177886,0.08396089,0.08600779,0.08787823,0.09025697,0.09208394,0.093856394,0.09567405
104,Namibia,0.13529886,0.1357846,0.13630556,0.13704027,0.13810399,0.13909006,0.13997968,0.14134222,0.14300889,0.14481796,0.14647268,0.14817923,0.15042002,0.15242746,0.15398465,0.15585217,0.15774639,0.15877673,0.15964684,0.16063274
105,Nepal,0.08540899,0.08577075,0.0861526,0.08704289,0.08732956,0.08816655,0.0887348,0.08963807,0.0904607,0.09127933,0.092347875,0.09330864,0.09434484,0.09584968,0.097098924,0.098239794,0.10036619,0.10212676,0.10295729,0.10316985
106,Netherlands,0.31276795,0.3156988,0.31804544,0.3206222,0.32317734,0.3266168,0.33175644,0.33998477,0.34960717,0.35825795,0.36405727,0.36725083,0.3706637,0.37313586,0.37529758,0.37690064,0.37853345,0.37979293,0.38094664,0.38367063
107,New Zealand,0.54288167,0.5453387,0.54864043,0.5534996,0.55819905,0.5621121,0.56487507,0.5681935,0.57245874,0.5743568,0.57736635,0.57887274,0.58003336,0.58104706,0.58308315,0.584627,0.5929689,0.6009582,0.6026895,0.6033723
108,Nicaragua,0.14413136,0.14457603,0.14508818,0.14604655,0.14693281,0.14781268,0.14822395,0.14937997,0.15037964,0.15140174,0.1521313,0.15305796,0.15395269,0.15513109,0.15623362,0.15748787,0.1601612,0.16258672,0.1640711,0.16589764
109,Niger,0.072493345,0.072433814,0.07237961,0.07266839,0.0724437,0.072536506,0.07294324,0.07301003,0.073086284,0.07298266,0.07335951,0.073760256,0.074088305,0.07481932,0.07538039,0.0760847,0.07715284,0.07809827,0.078407474,0.078765206
110,Nigeria,0.09449253,0.09511198,0.09648847,0.09842771,0.10060769,0.10266463,0.10490988,0.10744688,0.11018129,0.11292959,0.1153602,0.117650546,0.11998859,0.12225791,0.12432711,0.12606324,0.12795314,0.12924857,0.12949328,0.12942946
111,Norway,0.4285086,0.42983848,0.43091065,0.43191692,0.4331604,0.4348808,0.43729237,0.44019058,0.4434445,0.44643226,0.44851813,0.44994143,0.45120144,0.45275363,0.45419386,0.45619804,0.46358582,0.47091836,0.47322372,0.4747314
112,Oman,0.25970775,0.26177648,0.26302162,0.2643105,0.2672465,0.2708786,0.27251536,0.2730138,0.27423704,0.27626622,0.27597758,0.27198893,0.2678012,0.26740417,0.26892596,0.26906314,0.26740268,0.2666335,0.26674458,0.26507118
113,Pakistan,0.1019679,0.10219855,0.10252541,0.10303783,0.103489585,0.10402861,0.104749374,0.10585021,0.10698844,0.108382866,0.10955748,0.110561125,0.11173971,0.112549275,0.11376306,0.11509705,0.11720201,0.11930539,0.12043045,0.12147353
114,Panama,0.2123473,0.2147046,0.21729757,0.21933354,0.22209461,0.22495218,0.22860977,0.23306891,0.23852843,0.24367703,0.24823123,0.25280872,0.25736618,0.261881,0.2658846,0.2695206,0.27253687,0.27548108,0.27858958,0.28251824
115,Papua New Guinea,0.07564221,0.07538127,0.074937575,0.07423159,0.07370867,0.07348521,0.07367795,0.07395788,0.074311785,0.07450198,0.0747977,0.07532219,0.07591487,0.07678139,0.07764468,0.07824781,0.07937629,0.080411285,0.08075359,0.08146171
116,Paraguay,0.193353,0.19333851,0.19325803,0.19358622,0.19379106,0.19427983,0.19529894,0.19673206,0.19915375,0.20110905,0.20265158,0.20454471,0.20668787,0.20939341,0.21133132,0.21297961,0.21302211,0.21251613,0.21531403,0.21759571
117,Peru,0.26507264,0.26645312,0.26793113,0.26905993,0.27093348,0.27380213,0.27830985,0.284008,0.29046115,0.29624662,0.29953635,0.29850128,0.29556394,0.29147992,0.28793097,0.28687468,0.28859085,0.2909216,0.2929688,0.29595372
118,Philippines,0.08824198,0.088346936,0.08844125,0.0886119,0.088803254,0.08901048,0.08939576,0.089890584,0.090537764,0.09122105,0.09190072,0.09282776,0.09392222,0.095203295,0.09659156,0.09801375,0.09989991,0.10179993,0.1032403,0.10456553
119,Poland,0.13907084,0.14118288,0.14346926,0.14587799,0.14830156,0.15085414,0.15366651,0.15659137,0.15968095,0.16253358,0.16522764,0.1677819,0.17050605,0.17316662,0.175536,0.17776369,0.18004344,0.18200578,0.1838728,0.18609495
120,Portugal,0.38287783,0.38602597,0.38898262,0.39147484,0.3933084,0.39508528,0.39723727,0.39865035,0.40079522,0.40315774,0.40458274,0.40570438,0.40678424,0.40834382,0.40972131,0.4111232,0.4146451,0.41807154,0.42035225,0.4218426
121,Qatar,0.3249058,0.33039832,0.33623025,0.34090358,0.34444362,0.34452075,0.34321517,0.34132975,0.33911917,0.33720642,0.33563605,0.33640116,0.33817595,0.3400509,0.342324,0.34411165,0.3453544,0.34634858,0.34632924,0.34644264
122,Romania,0.12290316,0.123538464,0.12506588,0.12718211,0.12918136,0.13112709,0.13321528,0.13589096,0.13860935,0.14093602,0.14323983,0.14535205,0.1474501,0.14925551,0.15123485,0.1526677,0.15514188,0.15743588,0.15966469,0.16204906
123,Rwanda,0.072974205,0.07319756,0.07379197,0.07472058,0.0757122,0.07646733,0.07746007,0.07832488,0.07928453,0.08029721,0.08173584,0.08309811,0.08467847,0.08633739,0.08774195,0.08905336,0.09075553,0.091615774,0.09293908,0.09405708
124,Saint Lucia,0.20419145,0.20430039,0.20487286,0.20517577,0.20534521,0.20558433,0.20680214,0.2085802,0.20922002,0.21124811,0.21185644,0.2127056,0.21333462,0.21357833,0.21387224,0.21414253,0.21620736,0.21807688,0.21873456,0.21924117
125,Saint Vincent and the Grenadines,0.1849439,0.18659618,0.18868032,0.19106644,0.19345066,0.1952749,0.19772622,0.2002941,0.2024692,0.2045353,0.20537646,0.20646155,0.20721738,0.20818248,0.20824558,0.20925243,0.210672,0.21200176,0.21254712,0.21304461
126,Samoa,0.082553275,0.08313446,0.084065266,0.08530138,0.08620057,0.08719951,0.08784671,0.088754095,0.08944479,0.090002894,0.090149485,0.09079875,0.09116622,0.09146594,0.091623805,0.09194078,0.0923448,0.09329958,0.09385673,0.09448495
127,Sao Tome and Principe,0.096699566,0.09671677,0.09707098,0.09723272,0.09764952,0.09786802,0.098281845,0.09875292,0.09992541,0.10066466,0.10159036,0.10236978,0.103447475,0.10455178,0.10569339,0.10690937,0.10816108,0.10916982,0.11027925,0.11107093
128,Saudi Arabia,0.25197995,0.25224474,0.25138468,0.2508148,0.2507737,0.25146234,0.25160232,0.25378412,0.255395,0.25766167,0.25953245,0.26166114,0.264838,0.26780942,0.27054113,0.2728482,0.27610958,0.27746344,0.27877355,0.27899438
129,Senegal,0.09381467,0.09399164,0.09429893,0.0949818,0.09578515,0.09598965,0.09597516,0.09662174,0.09712035,0.097136445,0.09767511,0.09792456,0.09857359,0.09898219,0.099305585,0.09976134,0.10105647,0.101933196,0.1026303,0.103547
130,Serbia,0.115679815,0.116436474,0.117787324,0.119659364,0.12173406,0.12355642,0.12561597,0.1273359,0.1293934,0.13136601,0.13288817,0.13434955,0.1361638,0.13700922,0.13842759,0.13928807,0.14055094,0.14121008,0.1423078,0.14359924
131,Seychelles,0.13425086,0.13409086,0.13444676,0.13429539,0.13424893,0.13430203,0.13451593,0.13528457,0.13556081,0.13661233,0.13720837,0.13854516,0.13964525,0.1414508,0.14339305,0.14510871,0.14686012,0.14920126,0.15025266,0.1512988
132,Sierra Leone,0.07838193,0.077906735,0.07754212,0.07745424,0.077244736,0.07700314,0.07717397,0.0778236,0.078409895,0.07909232,0.07975823,0.08091493,0.08252632,0.08387902,0.08506771,0.08594697,0.08668122,0.08682065,0.08681842,0.08656056
133,Singapore,0.3611897,0.36429334,0.3678091,0.3721646,0.375869,0.37948942,0.3836154,0.38793448,0.39134055,0.39704093,0.4021088,0.40891525,0.4146344,0.42006245,0.4251041,0.4304964,0.43828207,0.44648263,0.45098594,0.453674
134,Slovakia,0.14348008,0.14446281,0.14591862,0.14741059,0.14925972,0.15122123,0.15345936,0.1560524,0.15914044,0.1620102,0.1642944,0.16675645,0.16867748,0.17076999,0.1725945,0.17460679,0.17710134,0.17899124,0.18104991,0.18270177
135,Slovenia,0.15960872,0.16065343,0.16242416,0.1646438,0.16660479,0.16811678,0.16993526,0.1716043,0.17345054,0.17497812,0.17599195,0.17654982,0.17746556,0.17795832,0.17820108,0.17944098,0.18036084,0.18203017,0.18319432,0.1849328
136,Solomon Islands,0.06678674,0.06639716,0.06547151,0.064350344,0.06346547,0.063161135,0.06332504,0.063308574,0.06350387,0.06338551,0.06383056,0.06424456,0.06472914,0.06566637,0.06630221,0.066945925,0.0678326,0.06884851,0.06902704,0.0693035
137,Somalia,0.04600569,0.04568133,0.045296583,0.045280933,0.045066312,0.044993833,0.044844713,0.04495019,0.04495888,0.04505915,0.04497196,0.044780303,0.045058154,0.04517282,0.04524795,0.045267213,0.04552547,0.045690905,0.04565993,0.045336246
138,South Africa,0.14771979,0.14813979,0.14888237,0.14989169,0.15104002,0.15176381,0.15276816,0.1538951,0.15509464,0.1562858,0.15735991,0.15858875,0.15985069,0.16111644,0.162355,0.1632405,0.1645087,0.16544971,0.165294,0.16455814
139,South Sudan,0.14218487,0.14258507,0.14290455,0.14364626,0.1441913,0.14459604,0.14515038,0.14600691,0.14667006,0.14732978,0.1476953,0.14802986,0.14845598,0.14965236,0.150014,0.1507044,0.15202649,0.15279846,0.15281141,0.15204576
140,Spain,0.51308703,0.5186707,0.52531534,0.53182846,0.5387039,0.5446762,0.55223906,0.56145084,0.57133406,0.57930857,0.5832786,0.5835276,0.582039,0.5783364,0.57613504,0.57605064,0.58009267,0.58482724,0.5868674,0.59025174
141,Sri Lanka,0.09105519,0.09219955,0.093020536,0.09382469,0.094703026,0.09533864,0.096682265,0.09777207,0.09931619,0.10075338,0.102201395,0.1040396,0.106691584,0.10876905,0.111072265,0.113421306,0.11520672,0.11738382,0.11867577,0.12000099
142,Sudan,0.11948642,0.1204655,0.12169872,0.12309434,0.12518808,0.1267576,0.12816656,0.12986618,0.13190639,0.13361844,0.1352044,0.1369137,0.13791324,0.13923754,0.14080863,0.14216204,0.14345671,0.144264,0.14499553,0.14551556
143,Suriname,0.18922865,0.18976294,0.1914686,0.19369385,0.19631524,0.1986835,0.20118378,0.20428742,0.20807338,0.21149132,0.21417487,0.21677952,0.2194073,0.22158416,0.22345048,0.22536552,0.22715543,0.22812231,0.22850771,0.22762747
144,Sweden,0.43789804,0.4413976,0.4464132,0.45151484,0.45612037,0.45930642,0.46289718,0.46599296,0.46931773,0.47211382,0.47481045,0.4783113,0.48268986,0.48728612,0.49143267,0.49534827,0.50228727,0.5089513,0.5118979,0.51417124
145,Switzerland,0.48670807,0.4865146,0.4837035,0.48048544,0.4782092,0.47727862,0.4792302,0.48184338,0.48557788,0.4887165,0.49069282,0.49119282,0.49222958,0.4915266,0.49220067,0.49183723,0.49046236,0.48947233,0.48961532,0.49107158
146,Tajikistan,0.07280867,0.07285513,0.0729481,0.07368593,0.07381751,0.074458525,0.07491698,0.076138735,0.07715708,0.07837699,0.07955623,0.080587156,0.08205194,0.08333617,0.08444307,0.0855128,0.08690975,0.08782365,0.088138014,0.08860962
147,Thailand,0.10923008,0.1100376,0.110326126,0.1113929,0.112240665,0.11305403,0.11404492,0.1152076,0.11674848,0.11826574,0.11989397,0.12136178,0.12291777,0.12431889,0.12582982,0.12704796,0.12859704,0.13000894,0.1308782,0.13236374
148,Togo,0.08624187,0.085908085,0.08575023,0.0856429,0.08565094,0.08534187,0.08529937,0.08512146,0.08482501,0.08461493,0.08437315,0.08465201,0.08492339,0.085624464,0.086123124,0.086600766,0.0878191,0.08892801,0.08941261,0.08961096
149,Tonga,0.08563847,0.08573496,0.08635005,0.08683707,0.08703937,0.08751043,0.087811746,0.08768276,0.08791568,0.08797523,0.087965325,0.08827563,0.08872687,0.08909407,0.089881495,0.090780705,0.09149102,0.09236149,0.093192615,0.09377604
150,Trinidad and Tobago,0.21887046,0.2227135,0.2278703,0.23377655,0.2396032,0.2453044,0.25129426,0.2581854,0.2638524,0.26934007,0.27328572,0.27583566,0.27779645,0.2796972,0.2809576,0.28192934,0.28299677,0.28389093,0.2832332,0.28171644
151,Tunisia,0.17616186,0.17760636,0.17940442,0.18108678,0.18282089,0.18449739,0.18642639,0.18835586,0.19038092,0.19268984,0.19430286,0.19576743,0.19739857,0.1987961,0.19988675,0.20094365,0.20297831,0.20400512,0.20450896,0.20487007
152,Turkmenistan,0.1002134,0.1005507,0.10201016,0.1036554,0.105930105,0.108150825,0.11065809,0.113559514,0.11638003,0.11980737,0.123032816,0.12639228,0.13036689,0.13392308,0.1375443,0.14101158,0.14415109,0.14712538,0.14969945,0.15248261
153,Uganda,0.07850543,0.07917747,0.07989765,0.080636516,0.08141404,0.08214462,0.08318061,0.084292725,0.085337445,0.08601476,0.08714875,0.088125736,0.08917101,0.09027989,0.09142556,0.09254134,0.09353817,0.09447924,0.09483852,0.09564634
154,Ukraine,0.10122648,0.10167394,0.102477804,0.1031663,0.104563795,0.105426505,0.106927104,0.10905638,0.11132718,0.113309406,0.114740774,0.11587107,0.116908,0.118037246,0.11868159,0.11927555,0.12092872,0.12112826,0.121569134,0.121123455
155,United Arab Emirates,0.32602218,0.32611904,0.32646215,0.32680202,0.32705596,0.3273116,0.32217708,0.3125243,0.30189428,0.29401273,0.29132766,0.28906596,0.28715387,0.28601658,0.286457,0.2881755,0.29155952,0.29524025,0.2975765,0.30040544
156,Uruguay,0.30065516,0.29995233,0.2989014,0.2977112,0.29608965,0.29543504,0.29614592,0.29911602,0.30249673,0.3064079,0.31012243,0.31533954,0.32114312,0.32808256,0.33399764,0.33929032,0.3440242,0.3476817,0.35085896,0.35357288
157,Uzbekistan,0.088061824,0.088112235,0.08891144,0.089476034,0.09043756,0.091211244,0.092166,0.093395546,0.09520218,0.09667258,0.0984467,0.10009406,0.10253752,0.10488066,0.10719343,0.10917571,0.11108457,0.11282132,0.114300735,0.11560703
158,Vanuatu,0.074238874,0.07402162,0.07381992,0.07350096,0.07331617,0.07328461,0.07359937,0.07405383,0.07455433,0.074567005,0.07491678,0.075257875,0.075737014,0.07591932,0.07631062,0.07663147,0.07705897,0.07749497,0.077425666,0.077522516
159,Yemen,0.1314246,0.13229278,0.13338432,0.13452739,0.13561022,0.13677464,0.13791989,0.13970137,0.1415073,0.14252937,0.14301363,0.14271128,0.14264037,0.1417215,0.14137065,0.14034824,0.13683736,0.132334,0.1277444,0.12351241
160,Zambia,0.092043735,0.092224225,0.09274016,0.093491666,0.094245456,0.094882466,0.09571903,0.09710512,0.098773085,0.100315586,0.10228197,0.10378604,0.10605475,0.10796968,0.10982268,0.111551836,0.113018036,0.11384925,0.11429527,0.11466905
161,Zimbabwe,0.110152744,0.10956737,0.107709706,0.10561785,0.103322886,0.10143581,0.09919071,0.09654426,0.09403215,0.09199775,0.091426685,0.091718875,0.09232857,0.09343008,0.09460803,0.09565246,0.0966616,0.09732965,0.09790856,0.09829536
